gene	a100	a101	a102	a103	a104	a105	a106	a107	a108	a109	a10	a110	a111	a112	a113	a114	a115	a116	a117	a118	a119	a11	a120	a12	a13	a14	a15	a16	a17	a18	a19	a1	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a2	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a3	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a4	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a5	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a6	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a7	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a8	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99	a9
tetracycline__tet(37)	0.0006351825535667568	0.0005099014257942558	0.000604839847566143	0.0006896927623181034	0.0005809051188938722	0.0004253549394250357	0.00018193188146490443	0.0003582268850923485	0.000516660683330005	0.00017269752767078443	0.0006961555260951896	0.0011208706096616826	0.0009028016890072939	0.00022521636669465867	0.0013159288235110097	0.0005848796888424847	0.0006553564825075892	0.0005338758211912703	0.0012891467411303686	0.0006540464608806726	0.0009064063788694384	8.568901067209873e-05	0.00019601557410187418	0.00023975210909613873	0.0004389935915875679	0.001943109080798644	0.00022076977513773414	0.0005086192546584534	0.0006369159928663664	0.0012851073352891818	0.001862818352766084	0.0016131038773533185	0.0006485130277888846	0.0013122764888474198	0.00048379300700257034	0.003182788012762197	0.0004855103891372425	0.0008678297424884394	0.002087323549260583	0.0024271714025546477	0.0019364703499591262	0.001639626066244021	0.004410136366783978	0.0010720507406883405	0.0007713680852891727	0.001143451811543708	0.00040126342684155045	0.0009081696924109432	0.0009961601824564402	0.00040444742267031704	0.00041384917478416657	0.0007096055925011201	0.0003614000468112191	8.228656354121099e-05	0.001139490168770782	0.0003710334018562693	0.0010666884119106294	0.0016230204281450274	0.00015276184200038932	0.00020375195773265963	0.0008058905309527269	0.0002524936901727011	0.0008777795292964917	0.001799502425859683	0.0014618754287189862	0.0011031557086334074	0.0010774632891297437	0.0005792647302106924	0.00022803881926909103	0.0008635757474388793	0.0001096230504576674	0.00029928807736113246	0.0026199750664678695	0.00033874383663223644	0.00035287672362525196	0.0007176190490725083	0.0007208484038290408	9.00118826745781e-05	0.0011548460704424938	9.043424026738981e-05	0.00033573992717614266	0.00027661523978729486	0.0012324040082342688	0.0002268414001393587	0.0003417075333329118	0.0003509892665533953	0.0014962152815463676	0.0006360716950173451	0.0003731010591021705	0.0007353706428928076	0.0005960469272778823	0.001069750214629984	0.0012218578401486599	0.0009110309537051814	0.0006321528928608996	9.883402497180392e-05	0.000981745431563969	0.0013361808417504427	0.000367825273963058	0.00017569720112070667	0.001353398295180629	0.0011238107318416895	0.0006075702985368375	0.0005357845312217027	0.0005762708812365648	0	0.0007539383454407087	0.00027843243221478285	0.0010684042023410662	0.0007717324233051856	0.0008518211521433656	0.000878439056298505	0.0009955538771074257	0.0019212816499933323	0.0007020602820772673	0.0007538569499056762	0.0015250725380289024	0.000666901300909657	0.00023028582000524577	0.00027811568609279196
tetracycline__tet(38)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9964906478811e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet(39)	0	0	0	0	0	5.756829129534788e-05	0	0	7.648558182201236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019468092429339066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet(40)	0.008457541675873464	0.014705280818641128	0.007496815854593285	0.00911968168858447	0.00828944884720788	0.004692838374794489	0.008071188348230098	0.009406267188736122	0.01089623502469643	0.008199260100447692	0.008025843543545725	0.00648558653848396	0.009159352650431246	0.007905397385562177	0.007151767342630081	0.004781314336343659	0.005989336057668439	0.006601805373469935	0.004908124569217407	0.005153533912297481	0.008712217371675114	0.01095637419214283	0.008717915022243165	0.008937810152891522	0.006300760214214518	0.010068073904774905	0.006966482695017441	0.008648647379137338	0.009885523457789515	0.00971312325715521	0.00934794374356346	0.013571753801083743	0.005227773995569424	0.006780006880681597	0.006030541921355866	0.01807716853781605	0.021147781132904712	0.004850306505801086	0.010276828028695645	0.014499653553991881	0.01808133196400083	0.013071147735747296	0.0075579388973667965	0.006685652183728529	0.01999299848730546	0.005195615264257627	0.008229715549092463	0.005509189413734646	0.021605705684583056	0.007315915941110366	0.007362053545248458	0.005509533439730952	0.00488855207806408	0.005951629053449185	0.01089775775603693	0.014941862365394095	0.012195101839245059	0.006337480285227119	0.009633855028781302	0.017915572946288098	0.010864874370604146	0.0057433483454189865	0.009939442013935111	0.01221756766414044	0.008699921891678699	0.006911217602012177	0.009775317549064915	0.009184400405839028	0.006740296039704001	0.013385390107125944	0.009592610931575471	0.010274834614151704	0.008242313776258524	0.014533920477122231	0.007296301523374126	0.01567457571409036	0.008287724458196123	0.009922044958798568	0.006057247022195387	0.0095528576818413	0.008834635004723604	0.005472522209663788	0.009805599508612216	0.007587503951060851	0.004851099025868198	0.011426163975543784	0.01021776232724683	0.008225389162269484	0.012255693096795436	0.009273494733890993	0.009974564727782825	0.00792649741822543	0.005063084551796195	0.00930527679533886	0.007798692259081152	0.0082243091640046	0.015257062623756666	0.011115064772657224	0.011392578393306006	0.009792998479017595	0.0124390026063718	0.012054596016028563	0.008679178288286545	0.013715459177664834	0.008796941520335127	0.009500687451565725	0.00766107308962228	0.015874763401250724	0.004700562807952819	0.006609655720850852	0.011544818503279625	0.007166180329989447	0.007973403485187568	0.00960957090188875	0.0056896386480722195	0.008249315714947412	0.007818979562439226	0.005629522381807371	0.00974422231948389	0.019220524516563506
tetracycline__tet(41)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4557607239081306e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet(42)	0	6.632440443542802e-05	0	0	0	0	0	0	0	0	4.778213594708338e-05	0	0	0	0	0	3.0693735002744986e-05	0	0	0	0	2.624918638696013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7113960372491872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.161006132223118e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet(44)	0.007726646122366991	0.0012657346830169036	0.005689896882467953	0.006490129589646758	0.008311430529050232	0.0036707599578706305	0.009272854796842587	0.0072895064225228625	0.004986007520546265	0.006608203611571525	0.011260195441991956	0.005842176592744768	0.004503480708235381	0.00866178350526196	0.004764922377278418	0.007621054680561425	0.006867558776140962	0.007769777465937188	0.009376902332700119	0.008539556435899223	0.004289437456310358	0.01311190171186197	0.0050924339214837334	0.008264136641808634	0.0077353563221614925	0.0011685312993522333	0.0016923038122628282	0.007315681034252057	0.008855911297509482	0.009065350532093236	0.010166671386763216	0.0073018664781097494	0.007093333945090578	0.005853210285757656	0.008662441104330234	0.0012261553333723048	0.001241158875499675	0.008603846768028807	0.0010652777621157912	0.00964527167576059	0.0012468189117091739	0.001547179988515379	0.0003472108902326074	0.008096672232928238	0.0033929878329403826	0.009954062154601038	0.009630406307764287	0.004402594801457131	0.007525467894986785	0.005786754150331371	0.010235317790762007	0.009416199807659915	0.0007961827999779052	0.0004915593589543092	0.01670331610888442	0.0010564513558211097	0.005249105042309869	0.006258025082416038	0.006669794728099277	0.0015204493696552	0.0010971350932140389	0.007006936615126992	0.0013071056487353417	0.007798633985657426	0.006806345493513367	0.005091310353856949	0.004837552594883224	0.001770688152097613	0.003842847275062234	0.004379767182832539	0.005159956985042405	0.0020265606813962187	0.005085172089974244	0.0040572554459784825	0.009191578887234066	0.0006550107886341423	0.004522780926494227	0.006376086914129646	0.0039713990644465085	0.01008267866381178	0.006566402703408578	0.007495770061436076	0.004351486509788607	0.006678264981672977	0.004317173588908609	0.004980460833429201	0.001354116623522411	0.005831571100439194	0.006285777695376193	0.005465504421305251	0.005856962350006487	0.0008637141401285458	0.0032641674060591135	0.0014999332451926502	0.007157946224975573	0.003086757658758811	0.001480566938482196	0.004664534868347869	0.007626127402227287	0.008126961886438846	0.0009859782185762953	0.0030582357576057467	0.004540989234899365	0.0013122893982565845	0.0060213279395547395	0.004588006376807094	0.0028129051790144383	0.01183798990628683	0.03617922008990417	0.004458669234637569	0.0024791455380288392	0.005506248163422595	0.005503263449078491	0.0012912265697726927	0.00413149326664941	0.0029010331660930234	0.005336421182934948	0.004991934871585812	0.005361134392180387	0.0009762669754650587
tetracycline__tet(A)	7.428587820669733e-05	0	0	3.245612999144016e-05	0.00013711001445276062	0	0	7.431368726593794e-05	0	2.4803006265933898e-05	0	0	0	0	0	0	5.840966867269065e-05	0	0	0	0	2.584887199761651e-05	0	0	0.0004767742629006678	0	0.00041559104618751924	0.0005002244228621307	0	0.0001522836674375043	0	0	0	5.568000531271598e-05	0.0002459360342187117	0.0003930466203029927	6.266936536646642e-05	0	0.00020852323420407715	0	0.00018528686726461332	0.00020539961041954736	0.0003156534821910521	0	0	6.230573338442495e-05	2.004339167923617e-05	2.6916869758437148e-05	0	0	0	2.7922645278100692e-05	0.00011608050439934851	0.0002618502306645067	0	0.00013216296414285693	0	0	0	0.0004039310721872769	0.00013903005018508805	0	2.9267576571349397e-05	0	9.340583368082772e-05	0	0	9.091426553755653e-05	7.456459246901452e-05	0	0.00012919156685940584	0	6.768738973026234e-05	0	0	6.277008957555288e-05	3.4058511874747976e-05	0	2.5581133728728633e-05	0	0	0	0.0001480139845024316	2.9385931544821086e-05	3.295154612660673e-05	0.00013494844746285743	0.0005205367218962935	0	0	0	0	0	0	0	0	0.00018633632761336406	5.197834285492223e-05	0	0	0	0	5.553881980025556e-05	0	0	0	9.923439780877117e-05	0	0	0	0	0.00010959392021382154	4.908924138138704e-05	0	0.00010445257929083224	2.636593510004683e-05	0	0	0.00019113314594845546	4.7491136513729164e-05	2.6514071493633314e-05
tetracycline__tetA(48)	0	0	0	0	1.781135359795147e-05	0	0	0	0	0	0	8.671429706338903e-05	0	0	0	0	2.1104111482817938e-05	0	0	0	0	0	0	0	0	0	4.25770280622773e-05	0	0	0	0	0	0	0	0	0	0.00014478749494398928	0	0	0	0	3.645954093046447e-05	0	0	0	0	0	0	0	0	0	0	3.8528541984603235e-05	0	0	2.4107126484622246e-05	0	0	0	4.1659178817779034e-05	0	0	0	0	0	0	0	0	0	0	0	3.880325612845415e-05	0	0	0	3.611933696655065e-05	0	0	0	0	0	0	0	0	0	0	0	2.3020590148411e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetA(60)	0	0	0	0	0	0	0	0	1.0915054083461017e-05	0	0	0	0	0	0	0	0	0	0	0	9.320559814600045e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.0254772528154472e-05	0	0	0	7.383770920545217e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.708917472966279e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28993329298362e-06	0	0	0	0	0	7.005819972789922e-06	0	1.0710106158145285e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0815647392954689e-05	0	0	0	0	0	5.288955161584104e-06	0	0	0	0	0	0	0	0	0	8.37255901310018e-06	0
tetracycline__tetA(P)	0.0046252611633249025	6.359199210262647e-05	0.004360096868603385	0.0031773948504920076	0.000590788897802821	0.0021941023075370274	0.0010034842776228514	0.0015441607589517514	0.009005554745695737	0.0062817043571471816	0.00035901185536747976	0.005154037674556653	0.001303699942787525	0.0027251541873049992	0.0030227420188684235	0.0011319680600818203	0.0014394437026505975	0.00039300438601979227	0.00035280526119506615	0.00026593616800326065	0.00011892848531539665	0.0012237520688951594	0.0006923308701036639	0.0019924642309782402	0.0030790102251348726	0.0007196951055362225	0.0012226703225217297	0.0004683768520920702	0.003985686376491296	0.0017528834442576346	0.0029684520568187844	0.0003760922481436509	0.0022870010449371277	0.0030308362372396375	0.002999516643415936	0.0009368650923095142	0.0002923065982951283	0.0012684669318778392	0.0011009053714452586	0.003213568717452814	0.0009536622476010441	0.0008170340058910884	6.522032655103066e-05	0.00394097115334143	0.004366054844505575	0.010249708172436594	0.0018964740732287802	0.003003463587233752	0.0049835670128984474	0.007136052547686385	0.001644923781244169	0.0019685587031754623	0.0007229627033172913	0.00018038390250569753	0.0005273000845923353	0.001467474964892755	0.0013466679243492542	0.0022434291391742996	0.005798264938914595	0.0006062660293351382	0.0012766905205097677	0.0021198648816356633	0.0018667218715695275	0.006536309259849072	0.004056704314695186	0.002886850662243911	0.0017983493594013423	0.00039275161999358197	0.005586838737699001	0.002667585877985548	0.003613802160515904	0	0.0032524102688846032	0.0006559718559487111	0.00010996424777377707	0.00027233700077918975	0.0032717336332137364	0.006006661084941131	0.0037033076409545337	0.002513276853145372	0.0031663760202869018	0.0012900328910080204	0.002616117047357055	0.00586845620277058	0.0055637508793842366	0.0048243273390478885	0.0002127897551249503	0.00030644242252559777	0.0019339233079072506	0.004068070396483011	0.003362668627142045	0.00021083123763553037	0.001270043783140438	0.0019576414207692207	0.0005239227602150444	0.00022091033713477932	0.00034871087731525393	0.001281633818740479	0.0015147090474379344	0.0011439393768967608	0.0001164076671814188	0.0005208700889798695	0.0008025546255242969	0.00019625646793788547	0.0017468838560132799	0.001983280031744673	0.002199893044514685	0.0001187315443087324	0.003152715949219361	0.000551983735913054	0.001132716763451095	0.0031211567126754663	0.002469814017849948	0.0006284483295949795	0.003003145346218468	0.00311999311318504	0.002152120382692197	0.004643094363304205	0.004498937381870038	0.0009753229405392049
tetracycline__tet(B)	5.9227616881200006e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008160381125904083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001533085146074731	0	0	0	0	0.00016997374575426395	8.54774855452062e-05	0	0	0	0	0	0	0	0	0	6.62799292309316e-05	0	0	0.00012882817424129836	0	0	0	0	0	0	0	0	0	0	0	0	0	8.527044576242879e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.875466424846345e-05	0	0	0	0	0	0	0	0
tetracycline__tetB(46)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5131553684456725e-06	0	0	0	0	0	1.131319661627729e-05	0	0	0	0	0	0	0	0	0	1.1558794190258945e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70317074346663e-06	0	0	1.0831668258701075e-05	0	0	0	0	0	0	0	0	0	3.131026687261109e-05	5.8922757390818984e-06	0	0	0	0	9.264662770342583e-06	0	0	0	0	0	0	0	0	2.0780450548391948e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetB(48)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.076646110611241e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.185290386331236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tetB(60)	0	1.188889334753446e-05	0	1.929710319439253e-05	2.232039229609103e-05	3.59017200167556e-05	0	1.5024508042012838e-05	1.3311041565196363e-05	2.0917539183595446e-05	0	0	0	0	5.066462641039894e-05	3.1803816911004954e-05	1.8521615143879107e-05	9.76304458137038e-06	1.0734937703713283e-05	5.7255521537598405e-06	4.0533597333260654e-05	0	2.101292557818912e-05	0	9.882650087552896e-06	0	0	0	0	1.208211392445537e-05	0	0	0	0	0	0	0	0	5.920701418045601e-06	0	0	5.615650881137861e-06	0	0	0	0	1.798002097868759e-05	0	1.1880579412570347e-05	0	0	0	2.6274525046615495e-05	4.796496579474734e-06	1.0978687448012073e-05	0	1.9349519529553442e-05	0	8.115504166086137e-06	6.416520841052736e-06	0	1.1774317158312486e-05	0	2.5086583227208106e-05	0	6.064799314439459e-06	2.3154102342751348e-05	1.6758679304816057e-05	0.00013029625585537846	6.947604053291652e-06	1.1359901601830818e-05	0	7.212219781554778e-05	0	0	0	1.241988635100913e-05	0	0	0	0	0	0	5.9427507750312275e-06	0	3.5840967425368455e-05	0	0	1.5816813621853673e-05	1.143063175481048e-05	0	0	1.3375076700160474e-05	1.2067722477554555e-05	1.1337935503682932e-05	0	0	0	0	0	2.187585358720856e-05	1.622334752128395e-05	0	0	0	2.694098740993326e-05	0	0	1.0577910323168207e-05	4.252064176871616e-05	6.003359681515739e-06	0	0	0	9.597624149509486e-06	9.819539394377347e-06	2.1616222565255242e-05	5.003903173290737e-05	9.10060762293498e-06	0
tetracycline__tetB(P)	0.0012185747039468243	9.755384026622004e-05	0.0007205325966533603	0.0005132874326685151	8.375194464359725e-05	0.0004245922421967862	0.00020575552142538682	0.0003416654366150066	0.000915314374596255	0.0013339852976017711	0.0002502835418976062	0.001122744484646146	0.0003962076934279581	0.0002901442000493469	0.001155214402815034	0.000563550015207693	0.0002472041003486043	0.0001047329110067032	0.0001774297206303395	0.00016554139914215607	0.0001275929621215516	0.0009422644329658892	0.0003471530551105316	0.0005277549858687108	0.0011159798219298402	0.000150465202650501	0.0004274970288421048	0.0002530418432674627	0.0011681329788276915	0.0007060960556664132	0.0015516214625670701	0.0011842434203069153	0.0019249679733317553	0.0010227605052327412	0.001699783944243909	0.00011054887812766921	0.0003541659669697464	0.0010346521594326726	0.00019463167671011304	0.0014198747829895389	0.000623868884930138	0.00033398777042323346	0.0006258184190388813	0.0017322188998792338	0.0011320826557090918	0.002996572721915695	0.0004186281248614799	0.0015837407981424715	0.0012580773187820873	0.0016733021239022166	0.000376691315612708	0.0003722054894949085	0.00032005927530989227	0.001106711369458116	0.0003313380975207221	0.000362903835645571	0.00019272195358234628	0.0009676492861944154	0.0010400774919428427	0.00034092210688873334	0.0008021534689324415	0.0011447486542586593	0.0002578868518441753	0.001181415182103046	0.002158759320491871	0.000720074453728791	0.0007903118082117017	0.0001272047071004304	0.000910195784327755	0.0006918294122263335	0.0009721491947926099	4.4992732566121675e-05	0.0007564832085032954	0.00021573545545332235	3.3933366542416375e-05	0.0002585078313248402	0.0003216724062086396	0.001076416843911642	0.001322001460534304	0.0005044282171746716	0.0004439490914735536	0.000435264451298987	0.0008054649319641124	0.0007905120793594189	0.001464222388342849	0.0011253155320645677	0.00038243144557611824	0.00039811088469185696	0.0007409477172422046	0.000895563324390259	0.00042658868276283183	0.0005193275237523729	0.00043566603767197825	0.00032272220532372076	0.00016568486220197378	0.00019989498502941981	0.00010052400238520689	0.00070886189340804	0.00047462384486387675	0.00043600970394611755	4.0948840557245106e-05	0.00017664458381057405	0.0002496435608724459	0	0.0004424366274151233	0.0004114536232682249	0.00038122747773819887	4.9579762852969766e-05	0.001211948636129582	0.0002894615390388636	0.0004385868757067588	0.0006730398689374684	0.0005452932718810502	8.573857382855378e-05	0.000606787896751924	0.0010215342189952947	0.0005827068359219611	0.0016426932720892183	0.000680643529500035	8.101656436424255e-05
tetracycline__tet(C)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004401935580288635	0	0	0	0	0	6.37903367884256e-05	0	0	0	0	0	0.0003109812043129548	0.00015325677139698622	0	7.156566713309114e-05	2.7589172205554886e-05	0	0	0	0	0	0	0	7.01398694843663e-05	0	0.0001973884003641366	0.00011609756169543768	0.0001704472182907052	2.8844414547668355e-05	0	0	0	0.0003941159256641383	0.00010027783520312495	0	0	0	7.810539487441012e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001281598543279862	0	0	0	0	0	0	0.00011495617044739062	0	0	0	0	0	0	0	0	0	0	0	0	3.961211974114023e-05	0	0	6.260027440930952e-05	0	0	0	0	0.00037154473274605054	0	3.481741265718206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013181526528329742	0	5.3905389398254255e-05	6.060187730708674e-05
tetracycline__tet(G)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002739311601051806	0	0	0	0	0	0	0	0	0	0	0	0	0.00027353362787427467	0	0	0	0	0	0	0	0	0	0	7.429734879055496e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022991549388798967	0	0	0	0	0	0	0	0	0.00015746031276988527	0	0	0	0	0	0	6.963482531436412e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet(L)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9171903942216076e-05	0	0	0	0	0	0	5.95632866770981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011423217535001779	0	0	5.745890319256141e-05	0	0	0.00023968907362199258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tetracycline__tet(M)	0.00028333442748988653	0.00037938365601822294	0.0005616895786666162	0.0006077221952809957	0.0006921271805200835	0.0005278628378703238	0.00043493075491774766	0.0003530431029175624	0.0004877682925294495	0.0007079555409875319	0.0007054517942302957	0.0006131330641887049	0.00040535417155951645	0.000622807678032093	0.0006284304757755071	0.0005640346558714505	0.0008150937942437231	0.0007135359267185678	0.00047948366034899933	0.0002237253349044703	0.0003705950041922924	0.000422238203492897	0.000802512059281975	0.0006075152465263046	0.0007370318843599027	0.00037097078200082107	0.00023036701251944342	0.0005989549647581964	0.00075016608460883	0.00047611707973973334	0.0010558009365145683	0.0007625109395638458	0.0005618925884005358	0.0005126977790151257	0.0007400536781442796	0.000329438864312799	0.00032221977279243893	0.0003387360580950783	0.0003351433263683345	0.0009983087597168333	0.00048586004053347297	0.00025581406360191723	0.00038111008268935237	0.0009477393718857515	0.0002740130924441355	0.0006678505358631104	0.0004325304750927726	0.000295513344963906	0.0012325192766260693	0.0005213497966325985	0.0007528323888995282	0.0007608812287135105	0.0009323905971443216	0.000295656644996907	0.0006513594691720039	0.00047441766881062985	0.0003688618688216423	0.0004134241175035634	0.0006121012491039807	0.0006384752867430492	0.0004055330396697105	0.0004949053035417605	0.0004818344910265545	0.0005819483937358191	0.00046922594409632085	0.0003423497147171842	0.0006538628060628096	0.00032806492976305077	0.000959694119375222	0.0006192346297899981	0.0007734055973294513	0.00019038202317062228	0.001273703852320377	0.00056605619417738	0.0005405099634438443	0.0005002485104725977	0.0007428034513751323	0.0005058801912828817	0.0005614492671421698	0.0008863727637930176	0.00041395997752640925	0.0007172459091099159	0.0005103169419422286	0.0003910101539943959	0.0003865738264021298	0.0007664266106828542	0.0003775452835769869	0.0005080773103835292	0.000628092567323164	0.000508152629534624	0.0005130897345130449	0.0005587423393505568	0.0003291913714446212	0.00026560731435359454	0.00040658755507877735	0.0003968425234894386	0.00027463187420702974	0.0005294075896898812	0.0004954427209526029	0.0005940130088202175	0.000484374195814352	0.000540734830017259	0.0008096007420044855	0.000326034633107226	0.0004619735681187782	0.0009677040370238384	0.0005624741463928422	0.0005212588343874373	0.0006186964071561944	0.000629493480024159	0.0003600150915487251	0.0005825535628988044	0.0003972564080683828	0.00038575231460435104	0.00044493237448499563	0.00040888732411906105	0.0005489033876545521	0.0006487595175173311	0.00032700716875799215	0.00041031751634050594
